Customer ID,gross_invoicing,credit_notes,n_invoices,last_activity,top_line_concentration,net_ledger,funding_in_use,dilution_rate,days_since_activity,dilution_component,concentration_component,dormancy_component,risk_score,priority
14377,617.05,0.0,2,2011-06-01 13:32:00,0.25800178267563406,617.05,493.64,0.0,190,0.0,0.0645,0.25,0.3145,155.25
14378,131.25,0.0,1,2010-03-28 12:22:00,0.17714285714285713,131.25,105.0,0.0,621,0.0,0.0443,0.25,0.2943,30.9
14379,1268.91,0.0,4,2011-10-26 16:43:00,0.060287963685367756,1268.91,1015.1280000000002,0.0,43,0.0,0.0151,0.1194,0.1345,136.53
14380,48.96,148.69,2,2010-04-15 15:47:00,1.0,-99.72999999999999,0.0,3.036968954248366,602,0.5,0.25,0.25,1.0,0.0
14381,631.34,0.0,2,2011-10-18 17:10:00,0.06058542148446162,631.34,505.07200000000006,0.0,51,0.0,0.0151,0.1417,0.1568,79.2
14382,1246.8,5.95,3,2011-11-13 16:18:00,0.025064164260506897,1240.85,992.68,0.004772216875200514,25,0.008,0.0063,0.0694,0.0837,83.09
14383,1247.69,0.0,3,2011-11-01 15:53:00,0.1300322996898268,1247.69,998.152,0.0,37,0.0,0.0325,0.1028,0.1353,135.05
14384,58.5,0.0,1,2010-07-27 09:53:00,0.3333333333333333,58.5,46.800000000000004,0.0,500,0.0,0.0833,0.25,0.3333,15.6
14385,202.11,0.0,3,2011-11-30 15:36:00,0.2058285092276483,202.11,161.68800000000002,0.0,8,0.0,0.0515,0.0222,0.0737,11.92
14386,142.4,0.0,1,2011-02-16 09:45:00,0.22331460674157302,142.4,113.92000000000002,0.0,296,0.0,0.0558,0.25,0.3058,34.84
14387,1770.56,0.0,3,2011-11-07 12:29:00,0.04852701969998193,1770.56,1416.448,0.0,32,0.0,0.0121,0.0889,0.101,143.06
14388,6701.0,111.7,20,2011-12-01 11:13:00,0.047530219370243244,6589.3,5271.4400000000005,0.01666915385763319,8,0.0278,0.0119,0.0222,0.0619,326.3
14389,1898.01,76.94,11,2011-12-01 09:19:00,0.06438322242770059,1821.07,1456.856,0.04053719421920854,8,0.0676,0.0161,0.0222,0.1059,154.28
14390,6399.83,76.5,18,2011-11-29 13:49:00,0.06504079014598825,6323.33,5058.664000000001,0.01195344251331676,9,0.0199,0.0163,0.025,0.0612,309.59
14391,135.6,0.0,1,2010-05-12 09:42:00,0.07522123893805309,135.6,108.48,0.0,576,0.0,0.0188,0.25,0.2688,29.16
14392,266.4,0.0,1,2010-10-03 12:56:00,0.2240990990990991,266.4,213.12,0.0,431,0.0,0.056,0.25,0.306,65.21
14393,67.95,0.0,1,2011-05-05 18:16:00,0.2538631346578366,67.95,54.36000000000001,0.0,217,0.0,0.0635,0.25,0.3135,17.04
14394,93.8,0.0,1,2010-05-24 10:43:00,0.18123667377398722,93.8,75.04,0.0,564,0.0,0.0453,0.25,0.2953,22.16
14395,8208.01,47.2,24,2011-12-07 14:34:00,0.030153472035243625,8160.81,6528.648000000001,0.005750480323488885,1,0.0096,0.0075,0.0028,0.0199,129.92
14396,2121.93,0.0,7,2011-10-05 16:09:00,0.04448780119985109,2121.93,1697.5439999999999,0.0,64,0.0,0.0111,0.1778,0.1889,320.67
14397,2612.96,56.28,23,2011-12-09 09:57:00,0.37451778825546506,2556.68,2045.344,0.0215387912558937,0,0.0359,0.0936,0.0,0.1295,264.87
14398,707.79,0.0,2,2010-11-03 13:46:00,0.08166264004860199,707.79,566.232,0.0,400,0.0,0.0204,0.25,0.2704,153.11
14399,2113.16,14.999999999999998,9,2010-11-10 13:23:00,0.19307577277631605,2098.16,1678.528,0.007098373999129266,393,0.0118,0.0483,0.25,0.3101,520.51
14400,1732.47,29.47,5,2011-07-21 18:05:00,0.07979358949938528,1703.0,1362.4,0.01701039556240512,140,0.0284,0.0199,0.25,0.2983,406.4
14401,6795.9,92.50000000000001,25,2011-12-05 13:30:00,0.10784443561559177,6703.4,5362.72,0.013611147897997325,3,0.0227,0.027,0.0083,0.058,311.04
14402,285.6,0.0,1,2010-02-25 13:20:00,0.6302521008403361,285.6,228.48000000000002,0.0,651,0.0,0.1576,0.25,0.4076,93.13
14403,1880.51,57.75,9,2011-08-01 12:57:00,0.22477944812843323,1822.76,1458.208,0.030709754268788785,129,0.0512,0.0562,0.25,0.3574,521.16
14404,2899.11,99.0,15,2011-11-06 12:30:00,0.08594016784461438,2800.11,2240.088,0.034148411064085185,33,0.0569,0.0215,0.0917,0.1701,381.04
14405,195.0,0.0,1,2010-11-18 11:40:00,0.6,195.0,156.0,0.0,386,0.0,0.15,0.25,0.4,62.4
14406,156.75,0.0,1,2011-08-12 16:54:00,0.19521531100478468,156.75,125.4,0.0,118,0.0,0.0488,0.25,0.2988,37.47
14407,2157.73,46.65,9,2011-08-24 14:02:00,0.19233175605845035,2111.08,1688.864,0.02161994318102821,106,0.036,0.0481,0.25,0.3341,564.25
14408,4109.77,0.0,11,2011-11-29 11:41:00,0.14540959713073967,4109.77,3287.8160000000007,0.0,10,0.0,0.0364,0.0278,0.0642,211.08
14409,3756.09,302.40000000000003,10,2011-09-29 18:18:00,0.18849388592925093,3453.69,2762.952,0.08050925297317157,70,0.1342,0.0471,0.1944,0.3757,1038.04
14410,2651.14,528.77,17,2011-11-24 11:16:00,0.03526784703938683,2122.37,1697.896,0.19945004790392057,15,0.3324,0.0088,0.0417,0.3829,650.12
14411,1063.0,0.0,1,2011-02-02 10:56:00,0.09595484477892756,1063.0,850.4000000000001,0.0,310,0.0,0.024,0.25,0.274,233.01
14412,1426.19,8.7,4,2011-11-04 13:14:00,0.08582306705277697,1417.49,1133.992,0.00610016898169248,34,0.0102,0.0215,0.0944,0.1261,143.0
14413,770.37,0.0,4,2010-12-12 13:37:00,0.44498098316393425,770.37,616.296,0.0,361,0.0,0.1112,0.25,0.3612,222.61
14414,2399.33,11.850000000000001,9,2011-09-09 12:09:00,0.04061133733167175,2387.48,1909.9840000000002,0.004938878770323383,91,0.0082,0.0102,0.25,0.2684,512.64
14415,12091.6,176.47,32,2011-12-08 14:38:00,0.027568725396142777,11915.130000000001,9532.104000000001,0.01459442919051242,0,0.0243,0.0069,0.0,0.0312,297.4
14416,490.22,0.0,2,2011-11-17 15:22:00,0.6134388641834279,490.22,392.17600000000004,0.0,21,0.0,0.1534,0.0583,0.2117,83.02
14417,604.2,0.0,1,2010-11-17 10:55:00,0.06752730883813306,604.2,483.36000000000007,0.0,387,0.0,0.0169,0.25,0.2669,129.01
14418,1937.25,0.0,3,2011-12-06 11:39:00,0.04627177700348433,1937.25,1549.8000000000002,0.0,3,0.0,0.0116,0.0083,0.0199,30.84
14419,1260.91,0.0,7,2011-11-29 11:22:00,0.05055872346162692,1260.91,1008.7280000000001,0.0,10,0.0,0.0126,0.0278,0.0404,40.75
14420,1639.17,11.450000000000001,7,2011-09-15 16:57:00,0.0431925913724629,1627.72,1302.1760000000002,0.006985242531281076,84,0.0116,0.0108,0.2333,0.2557,332.97
14421,2469.37,12.75,7,2011-10-13 13:24:00,0.15829948529381987,2456.62,1965.296,0.005163260264763887,56,0.0086,0.0396,0.1556,0.2038,400.53
14422,10271.52,70.6,21,2011-12-09 11:26:00,0.015947006869479884,10200.92,8160.736000000001,0.006873374145209277,0,0.0115,0.004,0.0,0.0155,126.49
14423,916.6099999999999,1.65,4,2011-05-05 15:12:00,0.7121894808042679,914.9599999999999,731.968,0.0018001112796063757,217,0.003,0.178,0.25,0.431,315.48
14424,322.08,0.0,1,2011-11-22 11:48:00,1.0,322.08,257.664,0.0,17,0.0,0.25,0.0472,0.2972,76.58
14425,661.39,25.5,5,2010-10-08 14:24:00,0.05987390193380608,635.89,508.712,0.038555164124041794,426,0.0643,0.015,0.25,0.3293,167.52
14426,11727.94,623.97,27,2011-11-21 11:47:00,0.02801003415774637,11103.970000000001,8883.176000000001,0.05320371693579606,18,0.0887,0.007,0.05,0.1457,1294.28
14427,1263.52,0.0,4,2011-10-20 14:23:00,0.23347473724199064,1263.52,1010.816,0.0,49,0.0,0.0584,0.1361,0.1945,196.6
14428,1244.83,14.690000000000001,7,2011-12-02 13:17:00,0.06733449547327748,1230.1399999999999,984.112,0.011800808142477288,6,0.0197,0.0168,0.0167,0.0532,52.35
14429,516.28,0.0,1,2010-11-01 10:08:00,0.0871620051135043,516.28,413.024,0.0,403,0.0,0.0218,0.25,0.2718,112.26
14430,1220.9,264.5,5,2010-07-16 11:35:00,0.05848144811204849,956.4000000000001,765.1200000000001,0.21664345974281266,511,0.3611,0.0146,0.25,0.6257,478.74
14431,2614.2,72.6,5,2011-02-14 10:56:00,0.09628184530640349,2541.6,2033.28,0.02777140234106036,298,0.0463,0.0241,0.25,0.3204,651.46
14432,2255.51,0.0,6,2011-11-30 08:04:00,0.04446887843547579,2255.51,1804.4080000000004,0.0,9,0.0,0.0111,0.025,0.0361,65.14
14433,289.6,0.0,1,2010-08-31 12:35:00,0.06871546961325965,289.6,231.68000000000004,0.0,465,0.0,0.0172,0.25,0.2672,61.9
14434,1372.8,0.0,6,2011-11-18 08:56:00,0.43531468531468537,1372.8,1098.24,0.0,21,0.0,0.1088,0.0583,0.1671,183.52
14435,90.42,0.0,1,2010-07-26 12:33:00,0.4147312541473126,90.42,72.336,0.0,501,0.0,0.1037,0.25,0.3537,25.59
14436,271.70000000000005,0.0,2,2011-09-02 10:13:00,0.561796098638204,271.70000000000005,217.36000000000004,0.0,98,0.0,0.1404,0.25,0.3904,84.86
14437,958.84,128.9,7,2011-07-19 14:56:00,0.12921863918902007,829.94,663.9520000000001,0.13443327353885945,142,0.2241,0.0323,0.25,0.5064,336.23
14438,131.9,0.0,1,2011-02-06 14:56:00,0.14783927217589082,131.9,105.52000000000001,0.0,305,0.0,0.037,0.25,0.287,30.28
14439,9443.04,0.0,5,2011-01-24 11:39:00,0.048342482929226174,9443.04,7554.432000000001,0.0,319,0.0,0.0121,0.25,0.2621,1980.02
14440,6638.7300000000005,111.89999999999999,15,2011-12-01 15:42:00,0.09943919996746366,6526.830000000001,5221.464000000001,0.01685563353231717,7,0.0281,0.0249,0.0194,0.0724,378.03
14441,4611.6900000000005,250.1,19,2011-12-09 09:07:00,0.07669639546456938,4361.59,3489.2720000000004,0.05423174584588296,0,0.0904,0.0192,0.0,0.1096,382.42
14442,5367.0199999999995,95.0,12,2011-12-08 11:53:00,0.05403370958185362,5272.0199999999995,4217.616,0.01770069796646929,1,0.0295,0.0135,0.0028,0.0458,193.17
14443,2386.47,34.89,8,2011-10-17 10:10:00,0.038466856905806486,2351.58,1881.2640000000001,0.01461991979786044,53,0.0244,0.0096,0.1472,0.1812,340.89
14444,132.04,0.0,1,2010-09-09 18:56:00,0.2059981823689791,132.04,105.632,0.0,455,0.0,0.0515,0.25,0.3015,31.85
14445,221.65,0.0,1,2010-09-10 11:09:00,0.0805323708549515,221.65,177.32000000000002,0.0,455,0.0,0.0201,0.25,0.2701,47.89
14446,1241.31,0.0,5,2011-12-09 11:34:00,0.03089478051413427,1241.31,993.048,0.0,0,0.0,0.0077,0.0,0.0077,7.65
14447,1711.73,0.0,6,2011-11-21 08:28:00,0.04223796977327032,1711.73,1369.384,0.0,18,0.0,0.0106,0.05,0.0606,82.98
14448,375.35,0.0,2,2011-11-30 13:50:00,0.6330091914213402,375.35,300.28000000000003,0.0,8,0.0,0.1583,0.0222,0.1805,54.2
14449,2482.8,0.0,8,2011-11-21 12:06:00,0.05822055743515386,2482.8,1986.2400000000002,0.0,18,0.0,0.0146,0.05,0.0646,128.31
14450,1128.44,0.0,7,2011-06-12 10:46:00,0.10625288008223742,1128.44,902.7520000000001,0.0,180,0.0,0.0266,0.25,0.2766,249.7
14451,3308.77,43.18,18,2011-10-10 13:38:00,0.04903634885471036,3265.59,2612.472,0.01305016667825204,59,0.0218,0.0123,0.1639,0.198,517.27
14452,665.59,0.0,4,2011-11-29 12:06:00,0.0350065355549212,665.59,532.4720000000001,0.0,10,0.0,0.0088,0.0278,0.0366,19.49
14453,119.93,0.0,1,2011-06-02 14:15:00,0.12507295922621528,119.93,95.94400000000002,0.0,189,0.0,0.0313,0.25,0.2813,26.99
14454,977.3,6.6,6,2010-11-28 13:26:00,0.12411746648930728,970.6999999999999,776.56,0.006753299907909547,375,0.0113,0.031,0.25,0.2923,226.99
14455,628.21,33.349999999999994,5,2010-10-03 15:48:00,0.1286990019261075,594.86,475.88800000000003,0.05308734340427563,431,0.0885,0.0322,0.25,0.3707,176.41
14456,3062.4,14.77,14,2011-12-04 13:59:00,0.01959247648902821,3047.63,2438.1040000000003,0.004823014629049112,4,0.008,0.0049,0.0111,0.024,58.51
14457,113.64,0.0,1,2011-02-02 09:39:00,0.395987328405491,113.64,90.912,0.0,310,0.0,0.099,0.25,0.349,31.73
14458,237.42,0.0,1,2010-11-24 12:43:00,0.09855951478392723,237.42,189.936,0.0,380,0.0,0.0246,0.25,0.2746,52.16
14459,5375.741,36.6,3,2011-07-07 13:35:00,0.03314891844677785,5339.141,4271.3128,0.006808363721392084,154,0.0113,0.0083,0.25,0.2696,1151.55
14460,1093.5,173.9,12,2011-08-21 14:19:00,0.12641975308641976,919.6,735.6800000000001,0.15903063557384545,109,0.2651,0.0316,0.25,0.5467,402.2
14461,6713.5,15.9,14,2011-07-14 17:11:00,0.03423549564310717,6697.6,5358.080000000001,0.0023683622551575185,147,0.0039,0.0086,0.25,0.2625,1406.5
14462,2270.01,38.120000000000005,16,2011-10-07 09:22:00,0.035682662190915454,2231.8900000000003,1785.5120000000004,0.016792877564416015,63,0.028,0.0089,0.175,0.2119,378.35
14463,786.5699999999999,0.0,4,2011-09-02 15:20:00,0.4454784698119684,786.5699999999999,629.256,0.0,97,0.0,0.1114,0.25,0.3614,227.41
14464,111.0,0.0,2,2010-05-20 18:00:00,0.5405405405405406,111.0,88.80000000000001,0.0,567,0.0,0.1351,0.25,0.3851,34.2
14465,3946.03,0.0,11,2011-04-07 12:38:00,0.14155999827674903,3946.03,3156.8240000000005,0.0,246,0.0,0.0354,0.25,0.2854,900.96
14466,4646.9,0.0,13,2011-11-10 14:07:00,0.1124943510727582,4646.9,3717.52,0.0,28,0.0,0.0281,0.0778,0.1059,393.69
14467,2220.9900000000002,0.0,12,2011-11-22 12:48:00,0.0491447507642988,2220.9900000000002,1776.7920000000004,0.0,17,0.0,0.0123,0.0472,0.0595,105.72
14468,204.24,0.0,1,2009-12-06 12:21:00,0.1527614571092832,204.24,163.39200000000002,0.0,733,0.0,0.0382,0.25,0.2882,47.09
14469,2112.21,0.0,4,2010-10-19 14:30:00,0.052598936658760254,2112.21,1689.768,0.0,415,0.0,0.0131,0.25,0.2631,444.58
14470,712.04,0.0,3,2011-11-28 10:31:00,0.08595022751530813,712.04,569.632,0.0,11,0.0,0.0215,0.0306,0.0521,29.68
14471,400.95,0.0,2,2010-04-27 17:12:00,0.06285072951739619,400.95,320.76,0.0,590,0.0,0.0157,0.25,0.2657,85.23
14472,2228.22,0.0,9,2011-08-28 11:01:00,0.05460861135794491,2228.22,1782.576,0.0,103,0.0,0.0137,0.25,0.2637,470.07
14473,234.34000000000003,0.0,2,2011-09-26 15:10:00,0.36272083297772467,234.34000000000003,187.47200000000004,0.0,73,0.0,0.0907,0.2028,0.2935,55.02
14474,1278.08,9.95,3,2011-10-27 12:57:00,0.026602403605408113,1268.1299999999999,1014.5039999999999,0.007785115172759138,42,0.013,0.0067,0.1167,0.1364,138.38
14475,1151.15,126.03,7,2011-09-29 10:46:00,0.13829648612257306,1025.1200000000001,820.0960000000001,0.10948182252530078,71,0.1825,0.0346,0.1972,0.4143,339.77
14476,215.7,0.0,1,2011-03-27 15:39:00,0.13908205841446455,215.7,172.56,0.0,256,0.0,0.0348,0.25,0.2848,49.15
14477,1969.6,8.99,10,2011-11-20 11:11:00,0.2584281072298944,1960.61,1568.488,0.0045643785540211215,19,0.0076,0.0646,0.0528,0.125,196.06
14478,1276.66,0.0,4,2010-11-22 15:29:00,0.08788557642598654,1276.66,1021.3280000000001,0.0,381,0.0,0.022,0.25,0.272,277.8
14479,1299.11,0.0,4,2011-03-31 09:07:00,0.03937310928250879,1299.11,1039.288,0.0,253,0.0,0.0098,0.25,0.2598,270.01
14480,1299.52,4.25,5,2011-11-28 16:35:00,0.05817532627431668,1295.27,1036.2160000000001,0.003270438315685792,10,0.0055,0.0145,0.0278,0.0478,49.53
14481,2311.4900000000002,376.17,6,2011-06-28 10:38:00,0.09650917806263493,1935.3200000000002,1548.2560000000003,0.16273918554698483,164,0.2712,0.0241,0.25,0.5453,844.26
14482,4357.91,165.66,14,2011-11-21 13:14:00,0.20849443884797988,4192.25,3353.8,0.03801363497639924,17,0.0634,0.0521,0.0472,0.1627,545.66
14483,257.1,7.9,3,2011-07-13 09:45:00,0.11668611435239205,249.20000000000002,199.36,0.030727343446129908,149,0.0512,0.0292,0.25,0.3304,65.87
14484,1070.98,0.0,4,2011-10-20 14:11:00,0.07574371136715906,1070.98,856.7840000000001,0.0,49,0.0,0.0189,0.1361,0.155,132.8
14485,165.75,0.0,1,2011-11-01 12:25:00,0.06003016591251885,165.75,132.6,0.0,38,0.0,0.015,0.1056,0.1206,15.99
14486,175.5,0.0,2,2010-07-16 09:42:00,0.4444444444444444,175.5,140.4,0.0,511,0.0,0.1111,0.25,0.3611,50.7
14487,1453.61,25.5,8,2011-11-13 12:17:00,0.07894139418413468,1428.11,1142.488,0.017542532040918817,26,0.0292,0.0197,0.0722,0.1211,138.36
14488,1064.28,16.85,2,2011-10-19 14:39:00,0.14883301386853082,1047.43,837.9440000000001,0.015832299770737027,50,0.0264,0.0372,0.1389,0.2025,169.68
14489,1574.93,0.0,4,2011-05-16 14:51:00,0.03974779831484574,1574.93,1259.9440000000002,0.0,206,0.0,0.0099,0.25,0.2599,327.46
14490,1273.47,0.0,2,2010-10-29 15:04:00,0.062035226585628246,1273.47,1018.7760000000001,0.0,405,0.0,0.0155,0.25,0.2655,270.49
14491,468.13,0.0,2,2011-06-17 15:22:00,0.2037895456390319,468.13,374.504,0.0,174,0.0,0.0509,0.25,0.3009,112.69
14492,1921.91,347.55,10,2010-10-05 13:21:00,0.0849155267416268,1574.3600000000001,1259.4880000000003,0.1808357311216446,429,0.3014,0.0212,0.25,0.5726,721.18
14493,5130.15,94.10000000000001,14,2011-12-02 16:14:00,0.01844780367045798,5036.049999999999,4028.8399999999997,0.018342543590343364,6,0.0306,0.0046,0.0167,0.0519,209.1
14494,401.46,0.0,3,2011-11-14 09:21:00,0.28471080555970707,401.46,321.168,0.0,25,0.0,0.0712,0.0694,0.1406,45.16
14495,174.8,8.5,4,2011-10-20 12:28:00,0.2917620137299771,166.3,133.04000000000002,0.048627002288329516,50,0.081,0.0729,0.1389,0.2928,38.95
14496,2668.23,22.349999999999998,10,2011-02-01 09:01:00,0.11396318908040162,2645.88,2116.704,0.008376339371043725,311,0.014,0.0285,0.25,0.2925,619.14
14497,697.0600000000001,17.9,3,2011-02-11 15:20:00,0.05982268384357157,679.1600000000001,543.3280000000001,0.02567928155395518,300,0.0428,0.015,0.25,0.3078,167.24
14498,3911.27,0.0,10,2011-10-28 12:09:00,0.04346414336008509,3911.27,3129.016,0.0,42,0.0,0.0109,0.1167,0.1276,399.26
14499,2138.9700000000003,18.35,10,2011-11-13 13:01:00,0.04965006521830602,2120.6200000000003,1696.4960000000003,0.00857889544967905,25,0.0143,0.0124,0.0694,0.0961,163.03
14500,356.85,0.0,3,2011-09-12 16:45:00,0.3690626313577133,356.85,285.48,0.0,87,0.0,0.0923,0.2417,0.334,95.35
14501,251.21,60.89999999999999,3,2011-10-06 20:15:00,0.21137693563154336,190.31,152.24800000000002,0.24242665498984908,63,0.404,0.0528,0.175,0.6318,96.19
14502,2470.67,119.65,14,2011-11-20 11:50:00,0.07765100155018678,2351.02,1880.816,0.04842815916330388,19,0.0807,0.0194,0.0528,0.1529,287.58
14503,3543.26,0.0,6,2011-12-06 13:30:00,0.060847919712355286,3543.26,2834.608,0.0,2,0.0,0.0152,0.0056,0.0208,58.96
14504,673.26,0.0,4,2011-10-23 16:00:00,0.06024418501024865,673.26,538.6080000000001,0.0,46,0.0,0.0151,0.1278,0.1429,76.97
14505,12001.84,283.04,27,2011-11-22 15:45:00,0.023458902968211542,11718.8,9375.039999999999,0.023583050598908167,16,0.0393,0.0059,0.0444,0.0896,840.0
14506,3290.67,0.0,7,2011-11-22 13:02:00,0.04998070301792644,3290.67,2632.536,0.0,16,0.0,0.0125,0.0444,0.0569,149.79
14507,3284.43,111.94,14,2011-11-16 12:21:00,0.07958763012151272,3172.49,2537.992,0.0340820172754481,23,0.0568,0.0199,0.0639,0.1406,356.84
14508,874.94,18.849999999999998,6,2011-11-17 19:48:00,0.04857475941207397,856.09,684.8720000000001,0.021544334468649274,21,0.0359,0.0121,0.0583,0.1063,72.8
14509,110.95,0.0,1,2010-06-23 13:21:00,0.08968003605227579,110.95,88.76,0.0,533,0.0,0.0224,0.25,0.2724,24.18
14510,1007.28,15.299999999999999,4,2010-11-29 12:46:00,0.06075768406004289,991.98,793.5840000000001,0.015189421015010722,375,0.0253,0.0152,0.25,0.2905,230.54
14511,1314.81,47.400000000000006,6,2011-11-28 17:05:00,0.08077212677116848,1267.4099999999999,1013.9279999999999,0.03605083624249892,10,0.0601,0.0202,0.0278,0.1081,109.61
14512,1223.47,0.0,7,2011-06-05 12:39:00,0.06630321953133302,1223.47,978.7760000000001,0.0,187,0.0,0.0166,0.25,0.2666,260.94
14513,788.01,17.1,7,2011-08-31 11:25:00,0.2530932348574257,770.91,616.7280000000001,0.021700232230555453,100,0.0362,0.0633,0.25,0.3495,215.55
14514,4598.9800000000005,4.25,10,2011-10-09 16:05:00,0.0718420171429317,4594.7300000000005,3675.7840000000006,0.0009241179565903743,60,0.0015,0.018,0.1667,0.1862,684.43
14515,3749.2599999999998,30.36,15,2011-11-22 11:37:00,0.06445805305580302,3718.8999999999996,2975.12,0.00809759792599073,17,0.0135,0.0161,0.0472,0.0768,228.49
14516,163.92,0.0,1,2010-07-11 14:07:00,0.14397266959492439,163.92,131.136,0.0,515,0.0,0.036,0.25,0.286,37.5
14517,330.45,0.0,2,2011-11-06 14:20:00,0.14434861552428507,330.45,264.36,0.0,32,0.0,0.0361,0.0889,0.125,33.04
14518,174.37,0.0,1,2011-10-06 14:43:00,0.17061421116017664,174.37,139.496,0.0,63,0.0,0.0427,0.175,0.2177,30.37
14519,206.09,0.0,2,2010-01-25 11:18:00,0.09825804260274637,206.09,164.872,0.0,683,0.0,0.0246,0.25,0.2746,45.27
14520,270.6,0.0,2,2011-12-08 09:46:00,0.8403547671840355,270.6,216.48000000000002,0.0,1,0.0,0.2101,0.0028,0.2129,46.09
14521,199.45000000000002,31.800000000000004,2,2010-08-19 13:04:00,0.09927300075206819,167.65,134.12,0.15943845575332163,476,0.2657,0.0248,0.25,0.5405,72.49
14522,1758.6200000000001,0.0,8,2011-11-15 13:24:00,0.1274635793974821,1758.6200000000001,1406.8960000000002,0.0,23,0.0,0.0319,0.0639,0.0958,134.78
14523,241.09,0.0,1,2011-08-23 13:13:00,0.19411837902857856,241.09,192.872,0.0,107,0.0,0.0485,0.25,0.2985,57.57
14524,2933.71,0.0,13,2011-11-08 12:29:00,0.08032491282369424,2933.71,2346.9680000000003,0.0,31,0.0,0.0201,0.0861,0.1062,249.25
14525,8240.64,110.83,21,2011-12-01 08:53:00,0.2568368476234856,8129.8099999999995,6503.848,0.013449198120534328,8,0.0224,0.0642,0.0222,0.1088,707.62
14526,262.4,0.0,1,2010-11-15 13:32:00,0.06059451219512194,262.4,209.92,0.0,388,0.0,0.0151,0.25,0.2651,55.65
14527,27792.3,2017.76,190,2011-12-07 12:19:00,0.029063805442514655,25774.54,20619.632,0.07260140398599613,2,0.121,0.0073,0.0056,0.1339,2760.97
14528,364.21999999999997,0.0,1,2011-11-02 17:09:00,0.12355169952226676,364.21999999999997,291.376,0.0,36,0.0,0.0309,0.1,0.1309,38.14
14529,620.04,0.0,3,2011-10-10 15:27:00,0.05757693052061157,620.04,496.032,0.0,59,0.0,0.0144,0.1639,0.1783,88.44
14530,6197.4,120.25,19,2011-11-14 10:38:00,0.03626520799044761,6077.15,4861.72,0.01940329815729177,25,0.0323,0.0091,0.0694,0.1108,538.68
14531,376.34,0.0,1,2010-08-17 10:16:00,0.059786363394802575,376.34,301.072,0.0,479,0.0,0.0149,0.25,0.2649,79.75
14532,3859.1800000000003,12.75,12,2011-04-17 13:05:00,0.15122383511523174,3846.4300000000003,3077.1440000000002,0.0033038106540767727,235,0.0055,0.0378,0.25,0.2933,902.53
14533,3466.37,281.25,15,2011-11-15 12:05:00,0.05400462154934413,3185.12,2548.096,0.0811367511258175,24,0.1352,0.0135,0.0667,0.2154,548.86
14534,6271.11,484.69,38,2011-12-07 12:19:00,0.0379518139531917,5786.42,4629.136,0.07728934749988439,2,0.1288,0.0095,0.0056,0.1439,666.13
14535,6030.7300000000005,158.1,11,2011-10-11 16:24:00,0.01691337532935482,5872.63,4698.104,0.02621573176049997,58,0.0437,0.0042,0.1611,0.209,981.9
14536,171.8,0.0,1,2011-03-25 12:21:00,0.2968568102444703,171.8,137.44000000000003,0.0,259,0.0,0.0742,0.25,0.3242,44.56
14537,641.4,5.95,3,2011-10-13 10:54:00,0.08456501403180543,635.4499999999999,508.35999999999996,0.009276582475834114,57,0.0155,0.0211,0.1583,0.1949,99.08
14538,1370.8400000000001,0.0,5,2011-10-06 10:31:00,0.10230953284117766,1370.8400000000001,1096.6720000000003,0.0,64,0.0,0.0256,0.1778,0.2034,223.06
14539,537.48,0.0,2,2011-11-24 09:50:00,0.07546327305202054,537.48,429.98400000000004,0.0,15,0.0,0.0189,0.0417,0.0606,26.06
14540,3795.34,9.9,12,2011-11-30 10:15:00,0.06450015018417321,3785.44,3028.3520000000003,0.0026084619559775934,9,0.0043,0.0161,0.025,0.0454,137.49
14541,2499.68,0.0,14,2011-10-12 10:08:00,0.10209306791269283,2499.68,1999.744,0.0,58,0.0,0.0255,0.1611,0.1866,373.15
14542,103.25,0.0,1,2011-06-07 08:19:00,0.3457627118644068,103.25,82.60000000000001,0.0,185,0.0,0.0864,0.25,0.3364,27.79
14543,14906.77,2712.7599999999998,50,2011-12-06 10:32:00,0.09482268794648338,12194.01,9755.208,0.18198174386537122,3,0.3033,0.0237,0.0083,0.3353,3270.92
